name,lanes,road_capacity_from_conversion,highway,oneway,road_capacity
Fco. Endara,,1,residential,,0.368217952937
Carrion,,1,residential,,0.386883661196
Natabuela,,1,residential,,0.196941207904
Carrillo,,1,residential,,0.26222367379
Albornoz,,1,residential,,0.194388332383
Mariano Pazmiño,,1,residential,,0.051038363968
,,1,residential,,0.205025035235
Calle D,4,1,residential,no,0.205464241738
,,1,residential,,0.142411988419
San Miguel de Anagaes,,1,residential,,1.30637378846
Calle G,4,1,residential,no,0.120078469119
Calle G-2,4,1,residential,no,0.17702902112
De los Guayacanes,,1,residential,,0.0678407403224
,,1,residential,,0.10274732885
De las Farsalias,,1,residential,no,0.236505142607
,,1,residential,,0.175296432707
,,1,residential,,0.184164655947
De los Cholanes,,1,residential,,0.22320218485
,,1,residential,,0.114175196327
,,1,residential,,0.0706600480187
,,1,residential,,0.0573544175173
,,1,residential,,0.119955925956
,,1,residential,,0.0608180244167
Calle C,,1,residential,,0.388422248154
Ignacio Cabezas,,1,unclassified,,0.265365501509
D,,1,unclassified,,0.412406603962
,,1,residential,,0.0671837089951
,,1,residential,,0.170079614465
,,1,residential,,0.0715110514011
,,1,residential,,0.253590326879
Gaspar Tello,,1,residential,,0.181700171863
Yerobi,,1,residential,,0.233559277494
,,1,residential,,0.0744199283193
,,1,residential,,0.0696600593375
,,1,residential,,0.0776985866674
,,1,residential,,0.0772086608454
,,1,residential,,0.0626440752879
Los Lirios,,1,residential,,0.0652838802967
E14b,,1,residential,,0.0721828519329
Manuel Tamayo Salgado,,1,residential,,0.589377629765
Victor Martillo,,1,residential,,0.121990671287
E-17,,1,residential,no,0.250756567684
,,1,residential,,0.503847603362
N53-J,,1,residential,no,0.216988761055
,,1,residential,,0.079885123206
,,1,residential,,0.146305755331
,,1,residential,,0.0497300797406
,,1,residential,,0.106151229117
,,1,residential,,0.18101308411
E15E,,1,residential,,0.253879761177
De los Trigales,,1,residential,no,0.326103671349
Cesar Teran Lopez,,1,residential,,0.61042530753
,,1,residential,,0.310201745818
De los Anturios,,1,residential,,0.483222849529
De las Clavelinas,,1,residential,,0.149650926292
,,1,residential,,0.140359789144
,,1,residential,,0.138093433345
E15b,,1,residential,,0.14181471164
N53L,,1,residential,,0.165175283763
N54,,1,residential,,0.159692745584
Belladonas,,1,residential,no,0.423758238811
De los Almendros,,1,residential,,0.151949392524
De los Manzanos,,1,residential,no,0.4647987759
De las Viñas,,1,residential,no,0.501291523552
De las Mentas,,1,residential,,0.132314784576
Galo Minio,,1,residential,,0.123043755506
De los Cholanes,,1,residential,,0.939344539658
De los Cholanes,,1,residential,,0.0736260140237
Ana de Ayala,,1,residential,,0.353836236769
,,3,primary_link,yes,0.594796422484
Avenida de las Palmeras,,4,trunk,yes,5.59564334728
,,4,trunk,yes,0.254282126059
,,1,residential,,0.105275475524
,,1,residential,,0.573211548381
San Jose,,1,residential,,0.639558197289
Andrade,,1,residential,,0.124661408813
,,1,residential,,0.0515620103526
,,1,residential,,0.0528683483526
Guillermo Mensi,,1,residential,no,0.155953812781
,,1,residential,,0.0517530744492
Cabezas,,1,residential,,0.196905559607
,,1,residential,,0.216353611145
,,1,residential,,0.416717929878
,,1,residential,,0.122119641235
Fernando Ortega,,1,residential,,0.551702131745
Fco. Endara,,1,residential,,0.552627351144
,,1,residential,,0.104350712168
Jose Vivanco,,1,residential,,0.141089135675
,,1,residential,,0.0726476126593
Alejo Herrerra,,1,residential,,0.18648503562
,,1,residential,,0.0463233919866
Ramon Jimenez,,1,residential,,0.61970536012
Pedro Galarraga,,1,residential,,0.222042784013
Alejo Hererra,,1,residential,,0.347748890416
Fco. Enriquez,,1,residential,,0.181907127704
Miguel Najera,,1,residential,,0.383261438335
Jose Valdez,,1,unclassified,,0.147895080595
,,1,residential,,0.199036198469
,,1,residential,,0.30679918975
Juan Teran,,1,unclassified,,0.247429341054
,,1,residential,,0.0979816234193
,,1,residential,,0.11877516284
,,1,residential,,0.15610125146
Carl Nielsen,,1,residential,no,0.539055459123
,,1,residential,,0.170938141328
De la Pena,,1,unclassified,,0.120835364314
F. Angulo,,1,residential,,0.127006159285
,,1,residential,,0.142384040637
,,1,residential,,0.09091077937
,,1,residential,,0.0414661174934
Jose Bustos,,1,residential,no,0.308725212576
,,1,residential,,0.143374663109
,,1,residential,,0.171144496409
,,1,residential,,0.0621899316352
Carlos Salas,,1,unclassified,,0.169189629617
Pedro Galarraga,,1,residential,,0.231492499214
,,1,residential,,0.0708451095233
,,1,residential,,0.0397574571097
,,1,residential,,0.0709235369821
Pedro Guerrero,,1,residential,no,0.363861867922
,,1,residential,,0.0501403311186
,,1,residential,,0.127984405673
,,1,residential,,0.0588862379773
,,1,residential,,0.190201774346
,,1,residential,,0.351992433421
,,1,residential,,0.494255839621
,,1,residential,,0.281243556314
Calle M,4,1,residential,no,0.221237847035
Calle L,4,1,residential,no,0.219477582635
Calle J,4,1,residential,no,0.0548061315886
Calle K,4,1,residential,no,0.148244921325
Calle G-1,4,1,residential,no,0.191224622854
,,1,residential,,0.223118410463
,,1,residential,,0.246248876682
Amapolas,,1,unclassified,,0.356651767027
,,1,service,,0.0911166835275
,,1,service,,0.0921272562306
De las Algas,,1,residential,,0.28106848354
De las Frutillas,,1,residential,,0.523852756986
,,1,residential,,0.188384979112
California,,1,residential,,0.403559118193
GarciaMoreno,,1,residential,,0.315825317836
,,1,residential,,0.167865199852
Sucre,,1,residential,,0.338616138354
California,,1,residential,,0.454048109904
,,1,residential,,0.205586942429
,,1,residential,,0.231730602044
,,1,residential,,0.0675842653821
,,1,residential,,0.064114264309
,,1,residential,,0.250029508139
Calero,,1,residential,,0.259125745636
Los Ángeles,,1,residential,no,0.290663301184
,,1,residential,,0.200419359455
,,1,residential,,0.0572302734576
,,1,residential,,0.0602309511622
,,1,residential,,0.346657095828
,,1,residential,,0.261478358295
,,1,residential,,0.093292139681
,,1,residential,,0.335290334333
,,1,residential,,0.131464261275
,,1,residential,,0.462122131587
,,1,residential,,0.25639030266
,,1,residential,,0.0922695685688
e19D,,1,residential,,0.177823419316
,,1,residential,,0.206736347992
,,1,residential,,0.0978782023906
,,1,residential,,0.0849933236838
,,1,residential,,0.085498346905
,,1,residential,,0.0550285961466
De los Muelles,,1,residential,no,0.07092484387
e19E,,1,residential,,0.166133155255
N49,,1,residential,,0.112230062829
,,1,residential,,0.170764564469
,,1,service,,0.041988633614
Del Jilguero,,1,residential,,0.172714049178
Arévalo,,1,residential,no,0.308204472278
Del Mirlo,,1,residential,,0.115444027232
Alondras,,1,residential,,0.23263609785
De las amapolas,,1,residential,,0.257703934593
Oriental,,4,motorway,yes,11.2162288349
Arellano,,1,unclassified,,0.31123485213
General Duma,,1,unclassified,,0.281080812987
De los Claveles,,1,unclassified,,0.184383197485
,,1,residential,,0.0928927735263
Del Gavilan,,1,residential,,0.213610779593
De las Higuerillas,,1,residential,,0.279612547684
E16b,,1,residential,,0.0556656929654
E16a,,1,residential,,0.0553693959055
N44e,,1,residential,,0.115423355383
De los membrillos,,1,residential,,0.215016753078
N45a,,1,residential,,0.0477232218293
De los Membrillos,,1,residential,,0.219387694661
Higuerillas,,1,residential,,0.564967266996
Jilguero,,1,residential,,0.129158891975
N47,,1,residential,,0.105447205314
De las Gorrion,,1,residential,,0.312061195882
Del Ticirrian,,1,unclassified,,0.0506319556056
Del Platero,,1,residential,,0.433933479372
Leonardo Tejada,,1,unclassified,,0.71032041165
Camino Viejo a Nayon,,2,tertiary,,3.20722047161
E16f,,1,residential,,0.187765507672
E16e,,1,residential,,0.095183455414
E16d,,1,residential,,0.0424937592185
,,1,service,,0.123522457694
,,1,service,,0.22598434457
,,1,service,,0.197903945079
Garcia Arboleda,,1,service,,0.227217566615
Megaropolis,,1,service,,0.373427811336
Calle B,,1,service,,0.298723587549
Avenida Quito,,4,motorway_link,yes,0.370077026125
,,1,service,,0.127873157472
Eloy Alfaro,,1,residential,,0.0829909905724
Eloy Alfaro,,1,residential,,0.0534409319271
Via Circunvalación,,1,unclassified,,1.24682694772
19 de Diciembre,,1,residential,no,0.349953136089
Huascar,,1,residential,,0.421037264525
,,1,service,,0.0526992409726
a Nayon,,2,tertiary,-1,0.208233013188
Mariano Cruz Tipan,,1,residential,,0.158909582121
Atahualpa,,1,residential,,1.08734053737
Huaynacapac,,1,residential,,0.85212199729
Isidro Ayora,,1,residential,,0.58923493554
Real,,1,unclassified,,0.490312679725
,,1,unclassified,,0.0742313017074
Rocafuerte,,1,residential,,0.252443818301
Quiquis,,1,residential,,0.553911712405
,,1,service,,0.066203955628
,,2,tertiary,,0.163696567808
Antonio Salgero,,1,residential,,0.220041476018
,,1,residential,,0.0930212088117
,,1,residential,,0.0824735185747
E19 Monte bajo,,1,residential,,0.254106468479
,,1,residential,,0.0578094061234
,,1,unclassified,,0.513237875252
,,3,secondary,,0.0
Manuela Saenz,,2,tertiary,,1.58980790506
,,1,unclassified,,0.266811867612
,,1,service,,0.135414508935
,,1,service,,0.0391972182399
,,1,service,,0.043304079248
,,1,service,,0.0358445517814
,,1,service,,0.118942220089
,,1,service,,0.0338032619473
,,1,service,,0.0345667568193
,,1,service,,0.0267365745642
,,1,unclassified,,0.172349016287
,,1,service,,0.206192136065
,,1,service,,0.0846093229619
,,1,service,,0.247109469428
,,1,service,,0.173074505323
,,1,service,,0.0528061980791
,,1,service,,0.0738899756185
,,1,unclassified,,0.202603861789
,,1,service,,0.226393218124
Sol,,1,residential,no,0.247382419337
,,1,service,,0.0469061239395
,,1,service,,0.0277098092451
Del Quinde,,1,residential,,0.162746309565
,,1,service,,0.0646138697788
Av. Isla Hermosa,,1,unclassified,,0.425198826156
,,1,unclassified,,0.271613134353
B,,1,unclassified,,0.113683763572
C,,1,unclassified,,0.103447467805
,,1,unclassified,,0.204202103091
,,1,residential,,0.1177168472
,,1,unclassified,yes,0.128992245973
,,1,unclassified,yes,0.2661920736
,,1,residential,,0.133832181447
Eloy ALfaro,,1,residential,no,0.118232304718
,,1,unclassified,yes,0.240303279617
,,1,service,,0.160648669758
,,1,service,,0.151057839891
,,1,residential,,0.217695298097
,,1,residential,,0.178390469346
,,1,service,yes,0.0495757314389
,,1,service,,0.104568390225
,,1,service,,0.0
,,1,residential,,0.376803322961
,,1,residential,yes,0.0272170348541
,,1,residential,,0.0288128377007
Mariscal Sucre,,1,residential,,0.0838519719728
Via del Ferrocarril,,1,residential,no,0.0490764404792
Los Eucaliptos,,1,residential,no,0.0095938067849
,,1,residential,,0.131180994638
,,1,residential,,0.0835683527192
,,1,residential,,0.0810248969709
,,1,unclassified,yes,0.0975981725687
Pichincha,,1,residential,,0.436195991356
Segundo Corella,,1,residential,yes,0.258583945807
,,1,unclassified,,0.210659587236
,,1,unclassified,,0.270843541953
,,1,unclassified,,1.26499922551
,,1,residential,,0.184060151576
,,1,unclassified,,1.37012153384
,,1,unclassified,,0.132569373011
Calle 2,,1,unclassified,,0.403077467706
,,1,unclassified,,0.622428709404
Eugenio Espejo,,3,secondary,,2.43960149873
,,1,residential,,0.187366625124
,,1,residential,,0.130350236454
,,1,residential,,0.61691879194
,,1,residential,,0.132562538984
,,1,residential,,0.117545008971
Camilo Egas,,1,residential,,0.371927955811
,,1,residential,,0.195575731313
,,1,residential,,0.308516014416
,,1,residential,,0.252487822011
,,1,residential,,0.270582475346
,,1,residential,,0.171269136732
,,1,residential,,0.10082442873
,,1,residential,yes,0.603690860913
Via Interoceanica,,3,primary_link,yes,0.241237512092
,,1,service,,0.209070685318
,,1,service,,0.321603857806
,,1,service,,0.184956872349
,,1,service,,0.13140105487
,,1,residential,,0.0408052729065
,,1,unclassified,yes,0.150794352809
,,1,unclassified,yes,0.148074509069
,,1,unclassified,,0.254144534195
,,1,unclassified,,0.213364689499
,,1,unclassified,,0.25487386275
,,1,unclassified,,0.238389360752
,,1,unclassified,,0.468292193611
,,1,unclassified,,0.0
Goya,,1,residential,,0.0623673424629
Dali,,1,service,,0.213234275835
Monet,,1,service,,0.118352980517
,,1,residential,,0.0467074099779
,,1,service,,0.0555556007722
,,1,service,,0.0308311760499
,,1,residential,,0.050809561993
,,1,residential,,0.0411938930293
,,1,service,,0.649865318439
,,1,service,,0.0827525415441
Fray Angelico,,1,service,,0.366532651944
,,1,service,,0.0311089879369
,,1,service,,0.185972440957
,,1,residential,,0.069649900602
,,1,residential,,0.132284906672
,,3,secondary,,1.73834605204
Avenida del Establo,,3,secondary,yes,1.58955189721
,,1,unclassified,,0.143843529676
,,1,unclassified,,0.279651167513
,,1,unclassified,,0.147900923995
Calle 2,,1,unclassified,,0.182649236609
Psj Pinto,,1,unclassified,,0.342688018615
Pablo Arenas Lavayen,,1,unclassified,,0.524740948536
,,1,unclassified,,0.283539669201
D,,1,unclassified,,0.2198441281
Los Eucaliptos,,1,unclassified,,0.504934386237
De Las Orquides,,1,unclassified,,0.513398393463
,,3,primary,yes,0.0
,,1,residential,,0.3166349428
,,1,residential,,0.0654558620004
,,1,service,,0.314198079919
Pasaje Jose Jijon y Caamaño,,1,residential,,0.252696594294
,,1,residential,,0.0458201783958
Calle B,,1,service,,0.129046561554
,,1,service,,0.0379663894051
,,1,service,,0.05091895139
,,1,service,,0.0642006464999
Calle 1,,1,service,,0.17486429009
,,1,service,,0.0538177744405
,,1,service,,0.0226107938779
Interoceánica Cumbayá,,3,secondary,,1.67475029226
,,3,secondary,yes,0.237722303103
,,3,secondary,yes,0.269801264505
Calle A,,1,residential,,1.13512555017
,,1,unclassified,,0.163443281539
Romulo Gallegos,,1,unclassified,,0.946643918981
Carolina Febres Cordero,,1,unclassified,,0.199401127069
Psj B,,1,unclassified,,0.290467527439
Merchan,,1,unclassified,,0.201278323875
Eugenio Espejo,,3,secondary,,3.42793545545
,,1,service,,0.115661036084
,,1,service,,0.0742214311763
,,1,residential,,0.0500700853161
De Los Andes,,1,residential,,0.394509837912
,,1,residential,,0.0762204266421
Antizana,,1,residential,,0.0960269374731
Av Ilinza,,1,residential,,0.150437377567
Cayambe,,1,residential,,0.141930139495
,,1,residential,,0.096780333722
,,3,secondary,,0.431771914448
De las Begonias,,1,residential,,0.485333224362
De las Avellanas,,1,residential,,0.455074127083
,,1,residential,,0.34159665501
Rafael Gianetti,,1,residential,,0.833009375541
,,1,residential,,0.137475964677
,,1,residential,,0.0816247470409
,,1,residential,,0.103663833448
,,1,residential,,0.0578198654711
Stefano Maderno,,1,residential,,0.486324916102
Las Berbenitas,,1,residential,,0.0859141615814
Yacopo Vingola,,1,residential,,0.222994427373
,,1,residential,,0.182192360491
,,1,service,,0.287453431279
Juan Montalvo,,2,tertiary,,0.452874121764
de las Garzas,,1,service,no,0.248290811226
De las violetas,,1,residential,,0.174332969052
,,1,service,,0.253092517805
,,1,service,,0.237433130624
Lilas,,1,residential,,0.46262416266
Geovanni Boccaccio,,3,secondary,yes,3.80470719219
,,1,residential,,0.0677560299686
Sebastian Cerilio,,1,residential,,0.199422548072
Rafael Gianneti,,1,residential,,0.247971579084
,,1,residential,,0.14601268761
,,1,unclassified,,0.0189115590759
,,1,service,,0.0471833703812
,,1,service,,0.134271766238
,,1,service,,0.0592201636028
Cotococha,,1,residential,,0.0130065143508
Cerro Narrio,,1,service,,0.348158478013
Tuncahuan,,1,service,,0.364815204158
Guangalla,,1,service,,0.116593837004
Tejar,,1,service,,0.337562494591
Av. del Ejercito,,1,service,,0.110456468371
,,1,unclassified,,0.100360874158
,,1,residential,,0.0867504471055
,,1,unclassified,,0.353655085676
Guaranda,,1,unclassified,no,0.343015948199
,,1,unclassified,,1.39939325454
,,1,unclassified,,0.323786049645
Flores,,1,unclassified,,0.118430670908
Colegio Spellman,,2,tertiary,no,0.520418577798
,,2,tertiary,,5.00743902169
,,1,unclassified,,0.148975349653
Angel Rojas,,1,unclassified,,0.692143128447
Los Eucaliptos,,1,residential,no,0.265133776326
De los Cholanes,,1,residential,,0.486351147783
Via Interoceanica,,3,primary,yes,1.45163578413
Simon Valenzuela,,1,service,,0.20147292091
,,1,residential,,0.0584724048809
B. Lovato,,1,residential,no,0.0157412485203
Diego de Robles,,1,residential,no,0.33236732954
Bautista,,1,service,no,0.1221274036
,,1,residential,,0.132658026096
Pampite,,1,residential,,0.245547213242
,,1,residential,,0.367469544234
,,1,residential,,0.0724024678156
,,1,service,,0.149617888034
,,1,service,,0.0496779998449
,,1,residential,,0.00671900145478
,,1,service,,0.0374973173607
Pasaje Cumbaya,,1,residential,,0.0997854750975
,,1,service,,0.0885487679283
Salinas,,1,residential,no,0.195476158573
,,1,unclassified,,0.175315346018
Cesar Borja,,1,unclassified,,0.228210660699
,,1,unclassified,,0.217313494433
Jorge Enrique,,1,unclassified,,0.744425931153
,,1,residential,,0.0327555849327
De los Azulejos,,1,service,no,0.206970900924
,,1,residential,,0.0422755307808
De los olivos,,1,unclassified,,0.809878813088
,,1,unclassified,,0.177953109981
Alfredo Vera,,1,unclassified,,0.355304024565
La Rioja,,1,unclassified,,0.330353860948
,,1,unclassified,,0.181099698813
,,1,unclassified,,0.126510287624
,,1,unclassified,,0.0823428283793
,,1,unclassified,,0.036567411169
Venezuela,,1,unclassified,,0.525948374548
,,1,unclassified,,0.0672914960717
,,1,unclassified,,0.215226605416
Humberto Hierro,,1,unclassified,,0.213297343393
,,1,unclassified,,0.107552621698
Juan Leon Mera,,3,secondary,,0.750082059934
Joaquin Gallegos,,1,unclassified,,0.466933185557
Mariscal Sucre,,1,unclassified,,0.438458725133
General Eloy Alfaro,,1,unclassified,no,0.734109210027
de los Cardenales,,1,residential,no,0.154630280343
,,1,service,,0.662060819854
de los Condores,,1,service,no,0.236191775187
,,1,service,,0.068732551839
,,1,service,,0.0753727792652
,,1,service,,0.212527038161
Colibríes,,1,service,no,0.0515678323931
,,1,service,,0.201758756928
,,1,service,,0.127952341516
,,1,service,,0.0350306748205
,,1,service,,0.314404862168
Vía a Lumbisí,,1,residential,no,0.292025710569
,,1,service,,0.0687011425674
,,1,service,,0.106436166789
,,1,service,,0.331943975039
,,1,residential,yes,0.0586501278177
,,1,residential,,0.0288593278258
,,1,service,,0.0977012718256
,,1,service,,0.0910371257273
,,1,service,,0.0801063713323
,,1,service,,0.191610134753
,,1,service,,0.1585255896
,,1,service,,0.0310226279104
,,1,service,,0.168160064589
,,1,service,,0.0809815142926
Eloy Alfaro,,1,residential,,0.202516848387
,,1,residential,,0.088403868542
Eloy Alfaro,,1,residential,,0.118409751383
Gaspar de Villaroel,,1,residential,,0.28224353416
Saul Gonzales,,1,residential,,0.175498949883
,,1,residential,,0.298838378877
,,1,residential,,0.123012850677
,,1,residential,,0.102266730999
,,1,residential,,0.123317796115
de las Gaviotas,,1,service,no,0.389494173806
,,1,service,,0.457505905169
de los Tucanes,,1,service,no,0.209530325294
Garcìa Moreno,,1,residential,,0.40119110723
,,1,residential,,0.0886682920447
,,1,residential,,0.0812709341148
La Praga,,2,tertiary_link,,0.442973548412
,,1,residential,,0.0247916071981
,,1,residential,,0.144105764078
,,1,service,,0.241174122517
,,1,service,,0.320892263437
Valdivia,,1,residential,no,0.944444973935
Via a Zaragoza,,1,residential,no,0.280506589561
Chorrera,,1,service,,0.276273719077
Machalilla,,1,service,,0.369444137524
,,1,service,,0.132571969179
García Moreno,,1,residential,no,0.290159173964
Manabí,,1,residential,no,0.18775120056
Francisco de Orellana,,3,secondary,no,3.55561000727
,,1,unclassified,,0.0570940420068
Almeria,,1,service,,0.148767769374
,,1,service,,1.12212776055
Cádiz,,1,service,,0.514867718956
Huancavilca,,1,residential,no,0.382645442202
,,1,service,,0.213530217188
Cáceres,,1,service,,0.147966242022
,,1,unclassified,,0.0132688116361
,,1,service,,0.308020234326
,,1,service,,0.372450640239
,,1,unclassified,,0.420473349007
,,1,service,,0.0710206133401
,,1,unclassified,,0.188456474633
,,1,unclassified,,0.0540630283697
,,1,service,,0.281513716746
,,1,unclassified,,0.0454391181862
,,1,service,,0.254723969019
,,1,unclassified,,0.352490468844
,,1,unclassified,,0.627335699879
Chaullabamba,,1,service,,0.147718660053
,,1,unclassified,,0.781436493036
,,1,service,,0.103019566439
,,1,service,,0.0786201052511
,,1,service,,0.132114797303
José M. Vargas,,1,residential,no,1.55731742443
23 de abril,,1,residential,,0.297790009159
,,1,service,,0.299429292683
,,1,service,,0.418213826648
,,1,service,,0.395621330086
,,1,service,,0.304146487085
,,1,service,,0.0653225743525
Salguero,,1,residential,no,0.188445617094
Eucalipto,,1,residential,no,0.176387008601
Cedro,,1,residential,,0.253250673361
Roble,,1,residential,,0.299184522661
,,1,service,,0.146945555184
,,1,residential,,0.0626356241348
Jacarandá,,1,residential,no,0.249054685448
Nísperos,,1,residential,no,0.160462436367
Magnolias,,1,residential,no,0.093289531296
Cucardas,,1,residential,no,0.0925148251627
Arupos,,1,residential,no,0.114236179281
Laureles,,1,residential,no,0.0949810340902
,,1,residential,,0.153398990169
Nogales,,1,residential,no,0.095509756205
Jacarandito,,1,residential,no,0.0832081058082
,,1,service,,0.0167000858969
,,1,residential,,0.0
Acacias,,1,residential,no,0.253570873972
,,1,service,,0.0680494005097
,,1,unclassified,,0.10595473564
,,1,service,,0.289065178218
,,1,service,,0.138295538129
,,1,unclassified,,0.0917086723719
,,1,unclassified,,0.156942536264
,,1,unclassified,,0.234201030848
,,1,unclassified,,0.0414912210625
San Francisco de Pinsha,,1,unclassified,,0.574793969602
,,1,unclassified,,0.228807578019
,,1,residential,,0.029883376108
,,1,service,,0.180039294597
,,1,service,,0.197320579205
,,1,service,,0.119037508091
,,1,service,,0.290332061796
,,1,service,,0.251510471941
,,1,service,,0.319855407057
,,1,service,,0.102742452364
,,1,service,,0.307836113589
,,1,service,,0.241410075923
Avenida Siena,,3,secondary,yes,2.35817801867
Miguel Angel,,3,secondary,no,2.65443122088
Maquiavelo,,1,residential,,0.417467941878
Durero,,1,residential,no,0.338760152149
Azucenas,,1,residential,,0.104168812389
Girasoles,,1,residential,,0.0807124616295
Santa Catalina,,1,residential,,0.261504041191
Alberti,,1,residential,no,0.386614279976
,,1,residential,,0.132637013022
Cesar Soria,,1,residential,,0.125930899904
Guangala,,1,service,,0.21811891052
,,1,residential,,0.00662132907918
,,1,service,,0.257786022832
,,1,service,,0.132561376249
,,1,service,,0.195574006571
Tihuacuno,,1,service,,0.254929781408
,,1,residential,,0.19833549276
,,1,service,,0.188542605841
,,1,service,,0.0927123467715
,,1,unclassified,,0.00967328037218
,,1,service,,0.29770420227
,,1,service,,0.1378424408
,,1,service,,0.129287863049
Belisario Quevedo,,3,secondary,no,1.75656617331
,,1,service,,0.0171838063534
,,1,service,,0.153776199096
,,1,service,,0.145588466632
,,1,unclassified,,0.162558809038
,,1,service,,0.0966792572341
,,1,service,,0.109601984926
,,1,service,,0.324349477619
Río San Pedro,,1,unclassified,,2.2063169668
,,1,unclassified,,0.347055457492
,,1,unclassified,,0.0730472615929
,,1,unclassified,,0.230620379396
,,1,unclassified,,0.41708897301
,,1,unclassified,,0.333392699232
,,1,unclassified,,0.0686205697773
,,1,unclassified,,0.404278198232
,,1,unclassified,,0.267984446222
,,1,unclassified,,0.331335431552
,,1,unclassified,,0.222604459202
,,1,unclassified,,0.0922677690902
,,1,unclassified,,0.466829704412
,,1,unclassified,,0.114755265959
,,1,unclassified,,0.72433643962
,,1,unclassified,,0.120869462623
,,1,unclassified,,0.32259637322
Alfonso Lamiña,,3,secondary,no,5.0962881767
,,1,residential,,0.369121725548
,,1,residential,,0.0960443321997
,,1,residential,,0.0964012140242
,,1,residential,,0.124648350883
,,1,residential,,0.373524350987
,,1,residential,,0.259199914478
,,1,residential,,0.287430332239
,,1,residential,,0.397851938226
,,1,residential,,0.16458260697
,,1,residential,,0.202506927535
,,1,residential,,0.276502093672
,,1,unclassified,,0.337118102763
,,1,residential,yes,0.209394057891
,,3,secondary,,0.100023075571
,,1,residential,,0.362118280459
Alejandro Maldonado,,1,residential,no,0.114775058918
,,1,residential,,0.29268159598
Martínez,,1,residential,no,0.215469433126
,,1,residential,,0.0787001367237
,,1,residential,,0.105647356044
,,1,residential,,0.260520411789
Jimènez,,1,residential,no,0.323941869171
,,1,residential,,0.166085889606
,,1,residential,,0.304760757925
,,1,residential,,0.824191539289
,,1,residential,,0.117445702554
,,1,residential,,0.0768231668681
,,1,residential,,0.470524923053
,,1,residential,,0.0673246010779
,,1,residential,,0.241865215943
,,1,unclassified,,1.5950317854
,,1,residential,,0.477509147088
,,1,residential,,0.127515317646
,,1,residential,,0.143617830646
,,1,unclassified,,0.911256086784
Manuela Sàenz,,1,residential,,0.632377029161
,,1,residential,,0.106974428349
,,1,residential,,0.171551187462
,,1,unclassified,,0.180772096367
,,1,unclassified,,0.10747646016
,,1,unclassified,,0.166116391283
,,1,residential,,2.83056558634
,,1,unclassified,,1.73576336656
,,1,unclassified,,0.867201108261
,,1,unclassified,,0.244740121615
,,1,unclassified,,0.386118513014
,,1,unclassified,,0.287291432793
,,1,unclassified,,0.11310087781
,,1,unclassified,,0.0475399982352
Vía a Guangopolo,,1,unclassified,no,0.941645543643
Calle 8,,1,unclassified,no,0.35411127485
Juan de Dios Martìnez Mera,,1,unclassified,no,1.10763160281
,,1,unclassified,,0.364438493076
,,1,unclassified,,0.258335878188
,,1,unclassified,,0.297520695051
,,1,unclassified,,0.416405605373
,,1,unclassified,,0.712527846805
,,1,unclassified,,0.347289233179
,,1,residential,,0.257027047777
,,1,residential,,0.26331391625
José María Cañizares,,1,residential,no,0.642058234614
,,1,residential,,0.136886407105
,,1,residential,,0.222932334194
,,1,residential,,0.519418132104
,,1,residential,,0.158819898573
,,1,residential,,0.708925172489
Gualberto Arcos,,1,residential,no,0.614399942599
,,1,residential,,0.0742057715017
,,1,residential,,0.232393017161
,,1,residential,,0.131085036863
,,1,residential,,0.665248820187
,,1,residential,,0.139452808991
,,1,residential,,0.148859847374
Virgilio,,1,residential,,0.307138972802
,,1,residential,,1.12341283246
,,1,residential,,0.230212848543
,,1,residential,,0.150928855993
,,1,residential,,0.0985084450419
,,1,residential,,0.194728711159
,,1,residential,,0.186548959284
,,1,residential,,0.160473956154
De la Paz,,1,residential,,0.205991990514
De la solidaridad,,1,residential,,0.231824597079
De la Caridad,,1,residential,,0.151198082723
Del Honor,,1,residential,,0.117838838282
,,1,residential,,0.316228382361
,,1,residential,,0.338309762408
,,1,residential,,0.176126433383
,,1,service,,0.181094330635
,,1,residential,,0.127598572854
,,1,residential,,0.131006950587
,,1,residential,,0.123630208655
Dela Honestidad,,1,residential,,0.157345427001
,,1,residential,,0.101884770856
,,1,residential,,0.632300460442
,,1,unclassified,,0.757199534567
,,1,unclassified,,0.153768906896
,,1,unclassified,,0.120464806986
,,1,unclassified,,0.0560195407041
,,1,unclassified,,0.0723209779812
,,1,unclassified,,0.0736224223809
,,1,unclassified,,0.152154134721
,,1,residential,,0.445447562469
,,1,residential,,0.446055080428
,,1,residential,,0.477206164884
,,1,residential,,0.419565405615
,,1,unclassified,,1.10673375284
,,1,residential,,0.394422977195
,,1,residential,,0.268840938379
,,1,residential,,0.329631090749
,,1,residential,,0.204347233072
,,1,unclassified,yes,0.0354037731467
,,1,unclassified,,0.115373834114
,,1,unclassified,,0.0848148775758
,,1,residential,,0.125088288184
,,1,residential,,0.226485264625
,,1,residential,,0.261517478363
,,1,residential,,0.224379367262
,,1,residential,,0.450121865586
,,1,residential,,0.584765417249
,,1,residential,,0.302896715109
,,1,residential,yes,0.0575131422172
,,1,residential,,0.36780448238
,,1,residential,,0.138939596855
,,1,residential,,0.114573488049
,,1,residential,,0.0860966660506
Río Amazonas,,1,residential,no,0.372441047729
,,1,residential,,0.0764517862561
,,1,residential,,0.0766497596899
Río Amazonas,,1,residential,no,0.279436247371
Av. del Estadio,,1,residential,,1.10569419288
